word,cnt_word
occupied,1
occupy,6
occupying,1
occur,6
occurred,9
occurring,2
ocdeeifxef,1
ocean,16
oceans,1
ochcnusagr,1
ochs,1
ociidwtptv,1
ocipo2dint,1
ocpqp4v1fh,1
ocq3zevywn,1
oct,6
oct1nh3don,1
october,41
od,1
od6v3e13bk,1
od7l8vpgjq,1
od7ohr51xd,1
od7vsdmlhy,1
oda4sqxuyf,1
odaeppur3w,1
odaud5dfpb,1
odbwgoka1w,1
odd,6
odds,16
ode,1
odlvzg7mlk,1
odlz2ndrta,1
odni,1
odnigov,4
odrfmidxiy,1
oe8e5kk8oa,1
oeaoa0slfx,1
oecd,2
oedkkwkcd0,1
oedz9g2bb4,1
oeetrlzgcj,1
oejurs9ysn,1
oejxeoeeko,1
oekn8b8l46,1
oeofia8rym,1
oeojfas7it,1
oeruf0zkok,1
oesn53myzq,1
oeytdfyl1q,1
of6lna3hmu,1
ofa,1
ofblz4ln9c,1
ofbxp4lpdp,1
off4uznbpe,1
offended,5
offender,1
offenders,1
offends,1
offense,12
offenses,5
offensive,3
offer,27
offered,22
offering,8
offers,9
offi,2
offi6aksob,1
offic,1
office,292
officer,26
officers,93
offices,8
offici,2
officia,1
official,75
officially,38
officials,120
offloaded,1
offs,2
offset,1
offshoots,1
offshored,1
offshoring,1
ofgqxzpjhu,1
ofhbm9bcoi,1
ofirgendelman,1
oflaahrwe5,1
oflq3omicv,2
ofml1fpsjz,1
ofmzimwpv1,1
ofo6wmvhyt,1
ofod0iw22n,1
ofour,1
ofrenda,1
ofrfny2ruy,1
ofvr0djmef,1
ofznekjzcf,1
og6l04bbwg,1
og8jeuobyk,1
ogbvlbkfqg,1
ogcjl4n454,1
ogden,1
ogdonwkrb6,1
ogjgal6a7v,1
ogju2vwbwq,1
ogmpydr5lk,1
ognz4kvft1,1
ogqkufbehn,1
ogqrj3ilmr,1
ogtr2j6pgg,1
ogtzmqkmqq,1
ogyeudgzd2,1
oh,63
oh0wca8yyj,1
oh13,1
oh6yltkd44,1
oh9imo8imo,1
oh9lvo3r7k,1
oh9rdequs9,1
ohi6xrdju0,1
ohio,247
ohiogop,1
ohiovotesearly,1
ohk86yni0v,1
ohprl8dmvr,1
ohr,38
ohrgipfgv1,1
ohshqsfrfl,1
ohxxgtntwb,1
oi,1
oi2qi2hado,1
oiaemnrgcy,1
oibjtxnudq,1
oicfdspkhq,1
oig,1
oigfxfecpp,1
oiiugkc8ug,1
oil,77
oinmuqvdro,1
oipp7ml2ud,1
oirhttps,1
oirjvlcxbu,1
oitafw99er,1
oixfkpulz2,1
oj2poxsyla,1
oj45494xg5,1
oj8s7ivzfx,1
ojkudfhp3r,1
ojrt2jxfda,1
ojvb6945ku,1
ojxbnwrwne,1
ojygtj5qx8,1
ojyxsi8rg6,1
ojznjhjeht,1
ok,40
ok01,1
ok02,1
ok03,1
ok04,1
ok05,1
okajftqrwz,1
okal5ui4oj,1
okay,7
okc8xajvnz,1
okeechobee,3
okey,1
okkpcfyo3n,1
oklahoma,42
oklkc1vcjg,1
oksen,1
oktscwn3dc,1
okucsnv,1
ol,2
ol0u2krkwc,1
olc7mggnz9,1
old,105
older,5
oldest,3
oldfyddfro,1
oldmankowalski,1
oldwarhorse11,1
olg6n3ug9u,1
oli8hbszly,1
oligarch,2
oligarchs,3
olimauritania,1
oliver,1
olivermcgee,6
oliviaintheusa,1
ollie_621,1
oloa4kc1i0,1
olympian,2
olympic,3
olympics,6
olyn1mpavm,1
olzncjq93y,1
om3mpwobcy,1
om7vevt9xo,1
om9pbhiatu,1
oma4gs9q6k,1
omaha,5
oman,1
omar,38
omarosa,12
omastaskip,1
omb,2
omg,3
omiawvqcy7,1
ominous,3
ominously,1
omissions,3
omits,1
omitted,1
omnibus,5
omsgvwl9e3,1
omuiz8x7ob,1
omuweeq48t,1
omwdyypdax,1
on0irbffs2,1
on4lqpdby9,1
onbgrpjkdl,1
ond3dydb7j,1
ondrobrdwr,1
oneamericaappeal,1
oneaxkcnev,1
ones,42
ongoing,19
onjyt0adxq,1
onk9rkv0rg,1
onl1hmm2gz,1
onlin,1
online,32
onlookers,1
onmgxvldvt,1
onobtwoaon,1
onodqy61hc,1
onpfy0ztgr,1
onrpevzhrw,1
onslaught,8
ontherecord,1
onthisday,1
onurgent,1
onvnd798am,1
onward,1
onytmajuhp,1
oo3wikolmy,1
ooakxs2rij,1
oob38jypsd,1
oodfmerq5b,1
oodmll3snt,1
ooezbshr20,1
oof2ediqst,1
ooh0ncliox,1
oop4mls4lp,1
oops,2
ooqaakwuuq,1
ootroy,1
ootxmcsexb,1
oozmfm8vco,1
op,19
op2unq5uwj,1
op2xdzxvnc,1
op4c7jc8ad,1
op8bvv9i1e,1
opb9gw2lga,1
opdje7dgjf,1
ope,1
opec,13
oped,4
open,287
opened,32
openin,1
opening,69
openingceremony,1
openingdayathome,1
openings,12
openjoecoldcase,1
openly,10
opens,11
oper,1
operate,9
operati,1
operating,3
operatio,1
operation,45
operational,3
operationladyjustice,1
operationlegend,1
operations,21
operative,9
operatives,4
operator,1
operators,1
opgqwapptv,1
opinion,45
opinions,17
opinionsamerica,1
opioid,24
opioidcrisis,2
opioidepidemic,3
opkrwo4k0c,1
opnwib2t0k,1
opo,1
opo3ve5ask,1
oportunidades,1
opp2l8ln0j,1
opp35qppy3,1
oppidite,1
oppo,4
opponent,90
opponents,31
opportun,1
opportunist,1
opportunities,15
opportunity,79
opportunitynow,2
opportunityzones,1
oppos,1
oppose,14
opposed,33
opposes,3
opposi,1
opposing,14
opposite,47
opposition,40
oppress,1
oppresses,1
oppression,3
oppressive,4
opr9cpd00k,1
oprah,3
ops,1
opsec,1
optbdnoqrd,1
optic,1
optimism,32
optimistic,8
option,14
option2bernie,1
options,13
opwfjsgw22,1
oq0zaa3mid,1
oq8jmoep7i,1
oqcrolyx5b,1
oqeetdnkzd,1
oqg7u6kaiq,1
oqglfetmse,1
oqix7lybcv,1
oqp3ncoee4,1
oqqaag2zuw,1
oqsexxixdv,1
oqv2dsa1et,1
oqwapcenfd,1
or02,1
or5pl893uo,1
or9wiolivk,1
oraafopbyj,1
oral,1
orange,4
orator,1
orban,1
orbis,1
orce2nkhm1,1
orches,1
orchestrated,3
orchestrating,1
orchestration,1
orchid,1
order,364
ordered,26
ordering,6
orders,46
ordinary,1
ore,1
oreg,1
oregiis6tf,1
oregon,17
oregongovbrown,1
oregonian,1
orehkjz5rd,1
oreillyfactor,35
oren,1
org,5
organ,3
organic,1
organically,1
organiza,1
organization,40
organizations,15
organize,3
organized,8
organizers,1
organizing,1
orgs,1
orientation,1
origin,1
original,22
originall,1
originally,19
originals,1
originated,4
originating,1
originators,1
origins,10
orikyic1ia,1
orjyn4fsni,1
orlando,34
orlandoweekly,1
orleans,4
orlejz9ffs,1
ornato,1
orotbvsndq,1
oroxbar8ue,1
orphan,1
orphanage,1
orprimary,1
orrin,1
orrinhatch,1
orthodox,2
orthodoxy,1
orulat4zbn,1
orville,1
orwell,1
orwoifjusz,1
orxc0xihs4,1
oryrz3wkfr,1
orzeched,1
os7emrcdpf,1
os9t8cjdy0,1
osaka,2
osama,4
osbrcxnyfy,1
oscars,2
oseanessytweet,14
osezecwpo1,1
osgze0irbf,1
oshhko61zy,1
osigahk,1
oslh3op85k,1
osmppcrs7x,1
osn6amjzo4,1
osprey675,1
osqdygebar,1
ossof,1
ossoff,9
ostate87,1
ostracized,1
ostxovnckf,1
osvisbwagx,1
oswzvxnkjx,1
osxa3bamhs,1
oszueqrwv1,1
ot,5
ot5ffnjj9g,1
ot6vqgqvw0,1
ot8pflzwun,1
otay,1
oth,1
othe,1
othershave,1
othkws1bud,1
otjahcvlzf,1
otjwaa9yho,1
otqyujwa1x,1
ottbhqvffy,1
otto,11
ottowarmbier,1
otuzigxmn6,1
ou,11
ou1uugnuwb,1
ou2umcfkp9,1
oubu6tcg4m,1
ouc46huwpq,1
oucf6s98ux,1
ouch,2
oufov2hqlo,1
oug1erd0j7,1
ought,9
oughtnhwgg,1
oulnnvtxmw,1
oun56uzi53,1
ounce,1
ounr,1
ouoim4onjt,1
ourkkatwbe,1
ousa_jedio,4
ousted,2
ouster,1
outage,2
outap7wdfn,1
outb,1
outbound,1
outbr,1
outbre,1
outbreak,19
outcampaigned,1
outcast,1
outclassed,1
outcome,14
outcomes,5
outcry,2
outdated,7
outdoing,1
outdoor,1
outdoors,7
outed,3
outgoing,1
outl,1
outlandish,1
outlaw,4
outlet,6
outlets,17
outline,2
outlined,3
outlines,2
outlook,4
outmastered,1
outnumbered,1
outnumberedfnc,1
outnumberedot,1
outpace,1
outpaced,1
outpacin,1
outpacing,2
outperform,2
outperformed,1
outperforming,2
outpouring,1
output,2
outra,1
outrage,16
outraged,5
outrageous,16
outrageously,2
outrages,3
outran,1
outreach,3
outright,8
outs,1
outside,67
outsider,7
outsourcers,1
outsourcing,4
outspending,1
outstanding,75
outstripping,3
outz9njzpg,1
ov,2
ov1dmlu4eg,1
ov6fum0zis,1
oval,66
ovation,2
ovations,4
ovechkin,1
overal,1
overall,27
overblown,1
overbroad,1
overcapacity,1
overcome,8
overcoming,1
overdose,3
overdoses,3
overdrive,1
overdue,6
overestimated,1
overflow,15
overflowing,1
overflows,1
overhaul,2
overheard,2
overlooked,1
overly,2
overnight,9
overpass,1
overplaying,1
overrated,19
overreach,4
overregulates,1
override,2
overriding,1
overrode,2
overrule,1
overruled,1
overrun,4
overruns,5
overs,4
oversaw,6
overseas,15
oversee,2
oversigh,1
oversight,16
overstate,3
overstated,3
overstock,1
overt,1
overtaken,2
overtaxed,2
overtaxes,1
overthinking,1
overthrow,8
overthrown,1
overtime,30
overturn,19
overturned,11
overturning,2
overturns,1
overused,1
overwhelm,4
overwhelmed,3
overwhelmin,1
overwhelming,21
overwhelmingly,11
overworked,1
ovff28rwl5,1
ovgb5jkzdo,1
ovlvhqyris,1
ovm8ozic8h,1
ovmgqgfzwu,1
ovrowukqgh,1
ovsdljql4u,1
ovtiy8tpjb,1
ovwlddzafq,1
ovyjlxf0jd,1
owc3mv9hp7,1
owe,13
owed,3
owens,7
owens_minor,1
owes,5
owg9psxwjz,1
owjf9vadhq,1
owne,1
owned,15
owner,25
owners,23
ownership,1
owning,3
owns,6
owxvuylob1,1
owyuhqbgaj,1
ox8gghdmg9,1
ox9hh13q9i,1
ox9u3455w7,1
oxdilokgsz,1
oxford,2
oxfordsonly,1
oxmrcz5nuz,1
oxpnyixuw2,1
oxrgdvjacc,1
oxsgfw5ood,1
oy2yspz7nb,1
oy9ki05whb,1
oybnhjdabj,1
oybylvgwvc,1
oyjukieuid,1
oylatl4oyn,1
oypuyjmpki,1
oyrpiyixpp,1
oyswhdxed9,1
oz24r2xw7g,1
oz5nuvughy,1
ozlz84g3i0,1
oztytimxqq,1
ozyfjbt90h,1
ozyzlq2fqp,2
ozzmanosgood,1
p0glehemjy,1
p0pe0uoqum,1
p1brsp3pxf,1
p1f12i9gvt,1
p1fh8jmmfa,1
p1jav1s4pe,1
p1oyvbqeug,1
p2edj2moxy,1
p2h40md7sh,1
p2nn08cdgl,1
p2shx6yqbq,1
p35yaaovik,1
p3ajiacixk,1
p3crvve0cy,1
p3qnx,1
p3vd8ixxad,1
p3ygl02aba,1
p46cnubicx,1
p4qvgguyvz,1
p4vaanxvgm,1
p4xcxnkxqo,1
p4zxjaryyq,1
p5htmnpp7n,1
p5imhmjqs1,4
p5mkqru05g,1
p68gajdhwu,1
p69h8f52r5,1
p6ghgbv3v9,1
p6lrdnksb9,1
p6onki8n0p,1
p6pge1zxue,1
p7fhemp6u,1
p7frfhicvw,1
p7z7si8i0h,1
p86fxdcbl2,1
p8bokc3weu,1
p8qltcuscz,1
p8scmauhci,1
p8ym8s2d5o,1
p94c3ljwlx,1
p9d1bpapsd,1
p9illpntzo,1
p9j7kzsd7b,4
p9jpysdzwf,1
pa,53
pa07,1
pa08,1
pa09,1
pa10,1
pa11,1
pa12,1
pa13,1
pa14,1
pa15,1
pa16,2
pa17,1
pa6a3dv,1
pab2y1bvon,3
pac,7
pac6d3uhda,2
pace,20
pacesuburbanbus,1
pachamber,1
pacific,13
pacificcommand,4
pacificreports,1
pack,30
package,18
packages,4
packed,39
packet,1
packing,15
packs,1
pacs,1
pact,6
pacts,1
pad,1
padilla,1
padre,1
paduchik,1
paduchikbob,1
paeovcuqwn,1
paf1cvesba,1
pafbuskb19,1
pag,1
page,105
pages,26
pagop,2
pagynnnmrf,1
pahowho,1
pai,1
paid,189
paidfamil,1
paidfamilyleave,1
paigecaporicci,1
pain,9
pained,1
painful,1
paint,5
paintonmy,1
paintonmyjeans,1
pair,1
pakistan,11
pakistani,3
pakuigkb61,1
pal,2
palac,1
palace,3
palais,2
palazzo,1
pale,1
pales,1
palestine,1
palestinian,5
palestinians,5
palin,3
palm,17
palmer,3
palmerreport,1
paloma,1
pam,3
pamarone49,1
pambondi,3
pamela,2
pamlico,1
pan,2
panama,5
pand,1
pandemic,57
pandemics,2
pander,2
pandering,8
panders,1
panel,14
panelists,1
panels,4
panhandle,6
panic,8
panicked,3
panicking,3
panorama,1
pantry,2
pants,1
paolo,1
papa,1
papadopoulos,3
pape,1
paper,31
paperback,1
papers,19
paperwork,1
paprimary,2
par,6
para,5
parad,1
parade,17
parades,1
parading,2
paradise,1
paradox,1
paragon,1
paragraph,1
paragraphs,1
paraguay,1
paraguayan,1
paralympian,1
paralyzed,1
paramedics,1
parameters,1
paramilitary,1
paramountly,1
parasite,1
paratus,1
parcel,1
pardon,22
pardoned,5
pardoning,2
pardonrogerstone,1
pardons,4
parent,2
parental,3
parenthood,3
parents,18
paris,37
parisac,1
parisaccord,1
parisdennard,7
parishioners,1
park,16
parker,2
parking,1
parkland,10
parks,8
parler,2
parliament,1
parlor,10
parlors,1
parnell,9
parnellsplatoon,1
parodies,1
parody,1
parscale,35
parson,3
parsons,1
partake,1
parte,1
partial,3
partially,4
participado,1
participant,1
participants,3
participate,17
participated,10
participates,7
participating,9
participation,8
particula,1
particular,31
particularly,7
parties,16
partisan,93
partisans,2
partisanship,2
partner,39
partnered,4
partnering,5
partners,31
partnersh,1
partnershi,1
partnership,19
partnerships,3
parts,44
party,532
pas,2
pashinyan,1
paso,25
pass,126
passage,22
passaic_county,1
passed,90
passenger,1
passengers,3
passes,4
passin,1
passing,40
passion,16
passionate,1
passive,3
passover,3
passport,1
passthebill,2
password,1
passwords,1
past,133
pastor,30
pastordscott,13
pastorjohnhagee,1
pastormarkburns,2
pastormike7,1
pastors,4
pat,19
patch,1
patel,1
paterson,1
path,47
pathetic,66
pathetically,4
pathological,2
pathway,2
patie,1
patien,1
patience,5
patient,4
patients,38
patio,2
patmccrorync,1
patpmovie,1
patr,1
patri,1
patrici,1
patrici15767099,1
patricia_graf,1
patriciaahenso1,1
patrick,28
patrickmchenry,1
patriot,48
patriotic,17
patrioticpepe,1
patriotism,8
patriots,89
patriotsperry,1
patrol,75
patrolling,1
patronizing,1
patten,1
pattern,3
patterns,1
patterson,3
patti_sc60,1
pattiandsammi,1
pattillman,1
pattily79084071,1
patton,1
paucity,1
paul,76
pauladuvall2,2
paulareidcbs,1
paulkrugman,4
paulmanafort,3
paulsam27131285,1
paulsen,1
paulsperry_,93
paultdove,1
paulteutulsr,1
pause,8
paused,2
pauses,2
pave,1
paved,1
paving,3
pavlo,1
paw9oibhyx,1
pawn,3
pawzheeybo,1
paxton,3
pay,220
payback,1
payc,1
paycheck,29
paycheckprotectionprogram,24
paychecks,5
paydirt,1
payed,1
payer,1
paying,99
payment,8
payments,50
payne,5
payoff,3
payoffs,1
payroll,22
payrolls,2
pays,19
paytoplay,3
paz9zrmefj,1
pazew5,1
pb5aysynmp,1
pb5fttoywf,1
pbdqzqhvgx,1
pbft0eq3y1,1
pbhzo2llnu,1
pbjdi5t8wk,1
pblucpg8df,1
pbndm0sd3m,1
pbomidn6z4,1
pboskistf6,1
pbprrenfsk,1
pbqabhvl7k,1
pbqd0bsxqe,1
pbqvdaamoo,1
pbralick,1
pbs,3
pbsgwen,1
pbt7gdaw7y,1
pbvauckmxf,1
pbxgsd8cpu,1
pbzhzfjeyb,1
pc,1
pcank009ew,1
pcdmyio1zt,1
pchowka,2
pci7jftce2,1
pcibgjs209,1
pcpu2cohji,1
pcq7ibehvp,1
pcrh72ctlg,1
pcs,1
pcxjryuq9e,2
pdbad9t8sk,1
pddabdg8vj,1
pddjgxbihu,1
pdf,3
pdg4ajybog,1
pdg7vqqv6m,1
pdkwalk,1
pdmwj13lus,1
pdmx9nzwvw,1
pdnxxq2jgy,1
pdpryor1,1
pe,5
pe1jdqzysc,1
pe5obp3wuh,1
pea,1
peac,1
peace,139
peaceably,1
peaceful,67
peacefully,4
peacemaker,1
peacemakers,1
peaceofficersmemorialday,3
peach,1
peak,3
peaked,1
peaks,1
peanuts,2
pearl,14
pearl_brendan,2
pearlharbor,2
pearlharborremembranceday,1
pearsonsharp,2
peas,1
pease,1
peavpcb8m4,1
pebble,1
peck,2
pedantic,1
peddle,1
peddled,2
peddling,7
pediatricians,1
pedobiden,1
pee,1
pee35rewe9,1
peebles,1
peed,1
peek,1
peep,1
peepers,1
peer,1
pef12d2iqj,1
pegbb9xyhu,1
pegged,1
peggy,5
pej1knycao,1
pel,2
pella,4
pellegrini,1
pelos,1
pelosi,403
pelosineedstogo,1
pelositantrum,10
pen,4
pena,1
penalize,1
penalized,1
penalties,9
penalty,17
pence,90
pender,1
pendientes,1
pending,2
pendley,1
peng,5
penguins,4
peninsula,4
penn,6
penned,2
pennies,1
pennsyl,1
pennsylv,1
pennsylvani,1
pennsylvania,344
pennsylvanians,1
pennyhicks13,1
penobscot,1
pens,4
pensacola,27
pension,3
pensions,3
penske,1
pent,1
pentacampeón,1
pentagon,12
peo,4
peop,6
peopl,3
people,2560
peoples,1
peoples_pundit,2
peotus,3
pepelip7rx,1
peppering,1
pepsico,1
perceived,2
percent,37
percentage,11
percentages,1
percenthttps,1
percentile,1
perception,1
perdue,12
perduesenate,18
peres,1
perez,2
perfect,49
perfected,2
perfection,2
perfectly,15
perfo,1
perfor,1
perform,2
performa,1
performance,28
performances,4
performed,3
performing,4
perhap,1
perhsps,1
peril,3
perils,1
perino,1
period,49
periods,2
periscope,2
periscopehttps,1
perished,5
perjured,3
perjury,8
perkinscte,1
perks,1
permanent,9
permanently,12
permeate,1
permeated,1
permissable,1
permissible,2
permission,8
permit,4
permits,3
permitted,1
permitting,1
perot,1
perpetra,1
perpetrate,1
perpetrated,10
perpetrating,3
perpetrators,2
perpetual,1
perpetually,1
perpetuate,4
perpetuated,1
perry,9
pers,1
persecuted,6
persecution,10
pershing,1
persistent,3
persisting,1
persists,1
perso,1
person,209
persona,1
personal,41
personality,2
personally,21
personas,1
personified,2
personnel,13
perspective,6
persuade,1
persuading,1
persuasion,1
persuasions,1
persuasive,1
persuasively,1
pertained,2
pertaining,3
pertains,4
pertinent,1
perusal,1
pervades,1
pervasive,1
perverting,1
pesident,1
pessimists,2
pet,1
pete,26
petebuttigieg,1
petehegseth,20
peter,78
peterbakernyt,1
peterjhasson,1
peternavarrousa,1
peterose_14,1
peters,1
petersburg,4
peterscheeizer,1
peterschweizer,6
petesessions,1
petestauber,10
petestrzok,1
petition,7
petitioning,1
petluvers4trump,1
petraeus,2
petrified,4
petro,3
petroleum,2
pets,5
petterson,1
petty,3
petuxogipn,2
pexi1nhgxe,1
peña,1
pf2feosyx7,1
pf2kzpupdv,1
pf2m9i9osu,2
pf60zby6sw,1
pf6ekcrwd3,1
pfbb6hgdhf,1
pfc,1
pffx1gufm7,1
pfhm7uiz0c,1
pfizer,16
pfjmvwysp7,1
pftyq4hjfa,1
pfvxq8ndzu,1
pfvxrsvgka,1
pfwgqyrqng,1
pg,1
pg1clbtdhv,1
pg868uimbb,1
pga,3
pga_johndaly,1
pgachampionship,1
pgfmlp0173,1
pghtransit,2
pgimqykpoj,1
pgiykhlgti,1
pgj0tzkz6r,1
pgs,1
pgw3ndult1,1
ph,3
phadraig,1
phafd5aiew,1
phantom,2
pharma,19
pharmaceutical,5
pharmaceuticals,1
pharmacist,1
pharmacists,1
pharmacy,2
phase,38
phased,1
phases,2
phdh8pbtgb,1
phefkqvsnz,1
phejp8bzvp,1
phene74uj6,1
phenomena,1
phenomenal,24
phenomenally,1
phenomenon,4
pheycksxq0,1
phgrt1nl27,1
phil,10
philadelphia,35
philadelpiha,3
philanthropist,2
philbin,1
philbryantms,1
philip,5
philippines,10
philiprucker,1
philipttirino,1
philipwegmann,1
phill,1
philladelphia,1
phillip,1
phillipines,1
phillips,2
philly,10
phillygop,1
phillyinquirer,1
phillypolice,1
philmickelson,1
philochsghost,1
philosophies,1
philosophy,3
philrobertson,1
phlpw8lgtu,1
phmu6pmkh7,1
pho,1
phoenix,22
phoenixrally,1
phone,103
phoneix,1
phones,16
phoney,1
phonies,1
phony,216
phonykamala,1
phosphate,1
photo,13
photograph,3
photos,11
photosfromthefield,1
photoshoot,1
photoshopped,2
phqwes68k3,1
phrase,13
phrmudujxj,1
phuc,1
phussionwyff,1
phv7euutvb,1
phylis,1
phyllis,8
physical,10
physically,1
physician,4
physicians,4
physiological,1
phúc,1
pi,2
pi3aw1zh5q,1
pi55izbmj1,1
pia0anmjyp,1
pianorama,1
pibf37eybg,1
pic,3
pick,41
picked,20
pickens,1
picking,3
picks,7
picnic,1
picture,35
pictures,12
pidqny4il3,1
piece,34
pieces,8
pientka,3
pierce,2
piers,2
piersmorgan,13
piggy,5
pigs,9
piker,1
pile,4
pill,1
pillage,1
pillaging,1
pillar,4
pillars,2
pills,3
pillsbury,1
pilot,12
pilotmike787,1
pilots,4
pilye1c220,1
pin,3
pindalzgqf,1
pines,1
pink,1
pink_sprnva,1
pinkk9lover,1
pinned,1
pinning,1
pinocchios,4
pinstripebowl,1
pinto,1
pioneer,3
pioneers,3
pipe,1
pipeline,3
pipelines,6
pipersul,1
pipko,1
pirhr7layt,1
pirro,7
pismo_b,2
pissed,3
pisses,1
pistoltweet86,1
pitairport,1
pitch,6
pitched,1
pitcher,4
pitchers,1
pitches,1
pitching,1
pitchingninja,1
pitfalls,1
pitt,1
pittman_george,1
pittsburgh,34
pittsburghers,1
pittsburghhttps,1
pity,1
piv9oavzcf,1
pivot,2
pivotal,2
pivoting,1
piyo55tea8,1
pizza,4
pizzella,1
pj0iuknh8h,1
pjbo,1
pjbz2tgikb,1
pjcbahdw1y,1
pjd12n0pg7,1
pjd6,1
pjecpbmkse,1
pjgj2j9un2,1
pjh8qnlktv,1
pjik3brju8,1
pjldxy3hd9,1
pjql1njyva,1
pjstrikeforce,1
pjumzqlkgq,1
pjvwznjrco,1
pjxelwc5e1,1
pjyd8tgxme,1
pk5mnhhll6,1
pk88jlvxet,1
pkbyrcqisb,1
pkjuw8x9jb,1
pkk,2
pklftfzlip,1
pkofjoafx1,1
pkqhyhmmix,1
pksl,1
pkyh6b1hzh,1
pkzp35duyr,1
pl,2
pl5eqzb3uk,1
pl96kjqwat,1
pl9gmfvzen,1
pla,1
plaats,1
place,282
placed,18
placer,1
places,47
placing,4
plagiarism,2
plagiarize,1
plagiarizes,1
plague,18
plagued,3
plain,15
plainly,4
plaintiff,1
plan,152
planahead,1
plane,21
planes,6
planet,14
planetepics,1
planets,1
planned,40
planning,29
plans,46
plant,38
planted,4
planting,1
plants,27
plasma,3
plastic,1
plate,9
plates,1
platfo,1
platfor,1
platform,15
platforms,7
platinum,2
platoon,1
platter,1
plaudits,1
plausible,1
play,109
playbook,9
played,53
playef,1
player,22
players,47
playi,1
playing,106
playoff,1
playoffs,1
plays,12
playstrumpcard,9
plaza,2
plazzmatic,1
pldw3vxnti,1
plea,6
plead,9
pleading,5
pleads,1
pleas,1
pleasant,2
pleased,71
pleasure,12
pled,2
pledge,31
pledged,13
pledges,5
pledgetoamericasworkers,5
pledgi,1
pledging,5
plentiful,1
plenty,35
plfilr6jcn,1
plfn96z5gz,1
plight,1
plnpao4,1
plompv8k1y,1
plot,23
plotted,2
plotting,3
ploy,3
plpi4css9h,1
plpjbfnynz,1
pls,1
plugging,1
pluklspxpr,1
plummet,2
plummeted,1
plummeting,2
plummets,1
plunge,3
plunged,3
plunges,1
plunging,3
plus,114
plus1,1
pluses,2
plvmieegan,1
plwbesichh,1
plymouth,2
pm,64
pm2pkv0fp3,1
pm4wpfr6x0,1
pm5p9l6tax,1
pmb81mn8jl,1
pmcnoxxlkh,1
pmdxhqqcg9,2
pmgeezer,1
pmgil08opp,1
pmhddxsilx,1
pmhmstuftl,1
pmhqdgmxba,1
pmihwaymrw,1
pmmbmt05ai,2
pmmng6iisi,1
pmnaqkqjig,1
pmngokhuja,1
pmnorlando,1
pmoi9qf0lp,1
pmoindia,1
pmorici1,1
pmq197kahk,1
pms4z2escy,1
pmv1lker22,1
pmz6upc2lq,1
pn1azbrvt5,1
pn1vf0zab5,1
pn2te5hdqm,1
pncz3g0hg3,1
pndazjsruy,1
pnehlen,1
pnjaban,2
pnlpakhnuk,1
pnowhiteflag,1
pnqavogrek,1
pnqehoplk0,1
pnqwory0zb,1
pnsgsjd5gw,1
pnxbfncf8z,1
po,4
po1lacbwg1,1
po6,1
pocahontas,39
pocahontus,1
pocket,5
pocketbook,1
pocketbooks,1
pocketed,1
pockets,3
pod8d1wfba,1
podcast,12
podcasts,2
podesta,26
podium,4
podjl00lay,1
poetic,1
pohrivi1bz,1
poi,1
point,138
pointed,5
pointing,3
pointless,1
points,97
poised,4
poison,6
poisoned,3
poisoning,2
poisonous,3
poker,1
pol,16
poland,19
poles,2
poli,8
polic,1
police,257
policeman,1
policemen,2
polices,2
policeweek,2
polici,1
policie,1
policies,113
policing,3
policy,126
polis,1
polish,5
polishprincessh,1
polit,4
polite,3
politely,4
politi,3
politi_chatter,1
politic,3
political,342
politicalelle,1
politically,40
politicalshort,1
politician,93
politicians,86
politicization,2
politicize,1
politicized,4
politicizing,4
politico,12
politics,130
politifact,1
polizeihamburg,1
poll,325
pollak,2
polldonald,1
polled,4
pollhttps,1
polling,64
polls,232
pollster,21
pollsters,5
pollthank,3
polltrump,1
polluters,2
polluting,1
pollution,3
pollwatch2020,22
pollwatchers,3
pols,20
polygrip,2
pompeo,22
pompous,4
ponder,1
pontifex,1
poof,1
pool,3
poor,62
poorer,1
poorly,60
popbpnrzss,2
pope,9
popefrancis,1
popovich,1
popping,2
pops,2
popular,51
popularity,1
populated,2
population,15
populations,1
populationthe,1
populism,1
populist,1
por,4
pore,1
pork,6
poroshenko,4
porous,3
port,7
port_houston,1
port_huron,1
portable,1
portal,1
portion,10
portions,7
portla,1
portland,89
portman,2
portofla,1
portrait,5
portray,5
portrayal,1
portrayals,1
portrayed,1
portraying,1
ports,5
portsmouth,5
portugal,1
pos,1
pose,3
posed,1
posey,1
posing,3
positi,1
position,54
positions,13
positive,69
positivey,1
positivity,3
posonaut,1
poss,2
possessed,1
possesses,1
possession,1
possibilities,1
possibility,12
possible,176
possibly,28
post,149
postal,10
postcards,1
posted,4
posthumously,1
posting,5
postpone,2
postponed,1
postponing,1
posts,5
posture,3
pot,2
potatoes,5
potential,96
potentially,18
potomac,1
potus,277
potus45,1
potus7,1
potusabroad,4
potusinasia,2
potusinjapan,4
potusinpoland,2
poultry,1
pounce,1
pounces,1
pound,1
pounds,5
pour,20
poured,7
pouring,50
poverty,22
pow,7
poway,4
powe,1
powel,1
powell,41
power,176
powered,5
powerful,84
powerfully,5
powerhouse,6
powering,1
powerless,1
powerlineus,1
powers,23
powyhhm50y,2
pp,1
ppa50w38ak,1
ppb,1
ppcl3fhkks,1
ppdoqwc3k5,1
ppdvtx7oz1,1
ppe,6
ppk0ojmtka,1
ppl,9
pplfqtjdhc,1
ppnrzg8kea,1
ppp,17
